layer,target_variable,theory,pair_split,correlation,slope,intercept,rmse,sign_accuracy,mean_cfr,median_cfr,fraction_behavioral_effect_recovered,examples,evidence_level,claim
8,contextual_outcome_history,dual_history,mech_pair_test,,0.0,0.006944444444444445,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,dual_history,mech_pair_train,,0.0,-0.006944444444444442,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,dual_history,mech_task_holdout,0.15644000545584355,0.028315341607325416,0.03249636471727321,0.6582546788680596,0.3333333333333333,-17.495095816892135,5.660879443991629e-05,0.0,18,3,causally_relevant_information_localization
8,contextual_outcome_history,latent_context,mech_pair_test,0.15777702176315478,0.03402927317778297,-0.02928866715055342,1.0829322103958055,0.1111111111111111,0.008390523376757842,1.1829682622366278e-08,0.0,18,3,causally_relevant_information_localization
8,contextual_outcome_history,latent_context,mech_pair_train,-0.11832649390385355,-0.040985164933674045,0.03723491330341364,1.112365165858322,0.16666666666666666,-0.01573823298772795,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
8,contextual_outcome_history,latent_context,mech_pair_validation,0.3139750535081435,0.10655341401401947,-0.1073133336163449,1.087294028681263,0.2222222222222222,-0.001268186977583309,1.1829682622366278e-08,0.0,18,3,causally_relevant_information_localization
8,contextual_outcome_history,latent_context,mech_task_holdout,0.16266819555919224,0.04562083443616837,0.011414444392197881,0.8101178119056686,0.3333333333333333,0.10661056657001586,4.7533242897301875e-08,0.0,18,3,causally_relevant_information_localization
8,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,0.006944444444444445,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,-0.006944444444444442,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
8,contextual_outcome_history,outcome_history,mech_task_holdout,0.1596087278557303,0.028808802406297778,0.03187133014085698,0.6682724464952722,0.3333333333333333,-4.265093971466365,1.5649237576687014e-05,0.0,18,3,causally_relevant_information_localization
8,outcome_history,dual_history,mech_pair_test,0.34701082939697947,0.08675529246696678,-0.07859400047309448,1.1550129069769104,0.25,0.025125696462195063,1.2929977144526816e-08,0.0,24,3,causally_relevant_information_localization
8,outcome_history,dual_history,mech_pair_train,0.07612052179986965,0.027518343153317446,-0.010704517703783719,1.1611686779953219,0.25,0.02511103156203269,9.25241361304785e-09,0.0,24,3,causally_relevant_information_localization
8,outcome_history,dual_history,mech_pair_validation,-0.3599384168072624,-0.08759240546378048,0.10880676204046084,1.1395382778422993,0.18181818181818182,0.02725218291894105,1.2672469518193452e-08,0.0,22,3,causally_relevant_information_localization
8,outcome_history,dual_history,mech_task_holdout,-0.04865528438405453,-0.006031185850440457,-0.003511993168320439,0.7090506057447692,0.05555555555555555,-0.0229553368558366,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
8,outcome_history,latent_context,mech_pair_test,0.33893409713896955,0.07419007166603275,-0.06870803874432643,1.2232868887991424,0.25,0.023856792289090226,1.0759944268912136e-08,0.0,24,3,causally_relevant_information_localization
8,outcome_history,latent_context,mech_pair_train,0.16157897272311228,0.05269050838351993,-0.04225774410451151,1.215833123097609,0.25,0.022554674140630778,8.731089906621747e-09,0.0,24,3,causally_relevant_information_localization
8,outcome_history,latent_context,mech_pair_validation,-0.32781184596078905,-0.07363313944216485,0.09398400179943903,1.1540049222373234,0.18181818181818182,0.027373883664069863,1.0557815843803553e-08,0.0,22,3,causally_relevant_information_localization
8,outcome_history,latent_context,mech_task_holdout,-0.0890006173766598,-0.010227858107429601,-0.000962636506509835,0.7418081767379248,0.05555555555555555,-0.019660635360614194,2.496680984176436e-08,0.0,18,3,causally_relevant_information_localization
8,outcome_history,outcome_history,mech_pair_test,0.3475747120710074,0.0881852755940295,-0.0799271338849009,1.1507478761978884,0.25,0.02526387896050801,1.2907756030688944e-08,0.0,24,3,causally_relevant_information_localization
8,outcome_history,outcome_history,mech_pair_train,0.07510707159756827,0.027554739496849674,-0.0106507030556994,1.1569021800600414,0.25,0.025243455545315804,9.26519838628792e-09,0.0,24,3,causally_relevant_information_localization
8,outcome_history,outcome_history,mech_pair_validation,-0.3592512138104846,-0.08878713726544853,0.10986058266083268,1.135515191190608,0.18181818181818182,0.0271460700344266,1.2626712120322736e-08,0.0,22,3,causally_relevant_information_localization
8,outcome_history,outcome_history,mech_task_holdout,-0.046758109207482905,-0.005779951879559554,-0.0035859178692028222,0.7193842926062542,0.05555555555555555,-0.02269478848368095,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,dual_history,mech_pair_test,,0.0,-0.006944444444444442,0.06588078458684124,0.7222222222222222,-434026.77777777775,1.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,dual_history,mech_pair_train,,0.0,-0.006944444444444442,0.06588078458684124,0.7222222222222222,-434026.77777777775,1.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,0.0,0.09316949906249124,0.4444444444444444,-868054.5555555555,-1562499.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,dual_history,mech_task_holdout,0.5321968423079292,0.07472424076597187,-0.028637957727158707,0.6730834593134463,0.16666666666666666,-5.919105495044586,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,latent_context,mech_pair_test,0.2838637951038451,0.07933703986542491,-0.09141959041780959,1.0950233365591782,0.1111111111111111,-0.025215435921021156,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,latent_context,mech_pair_train,-0.3722886017978775,-0.10880890191940855,0.11034451637414577,1.1146460435138175,0.1111111111111111,-0.008876256249916769,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,latent_context,mech_pair_validation,0.49934812737340256,0.20335595643784565,-0.21805964598147776,1.0906750885770917,0.2777777777777778,-0.026101626935083826,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,latent_context,mech_task_holdout,0.5383415163598098,0.11712070649285813,-0.08160475867676484,0.835861299743123,0.16666666666666666,0.0017536761113959545,1.2307144525713909e-08,0.0,18,3,causally_relevant_information_localization
9,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,-0.006944444444444442,0.06588078458684124,0.7222222222222222,-434026.77777777775,1.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,-0.006944444444444442,0.06588078458684124,0.7222222222222222,-434026.77777777775,1.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,0.0,0.09316949906249124,0.4444444444444444,-868054.5555555555,-1562499.0,,18,3,causally_relevant_information_localization
9,contextual_outcome_history,outcome_history,mech_task_holdout,0.5353416842502094,0.07495746045127391,-0.02966625277734402,0.683491767847353,0.16666666666666666,-1.8687143505793493,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
9,outcome_history,dual_history,mech_pair_test,0.042766255339508244,0.011138187492430944,0.013276563186320705,1.1551275207081049,0.2916666666666667,0.041527997089826116,1.2929977144526816e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,dual_history,mech_pair_train,-0.11109959937402308,-0.026400227601124173,0.04588141626719326,1.1673168314133258,0.20833333333333334,0.02845652318724388,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,dual_history,mech_pair_validation,-0.12638061180075053,-0.03362477872409225,0.043088069576774704,1.1420893086756352,0.18181818181818182,0.009637856780753544,1.2672469518193452e-08,0.0,22,3,causally_relevant_information_localization
9,outcome_history,dual_history,mech_task_holdout,-0.09731056876810781,-0.01206237170088078,0.013809346996692388,0.6992499177350513,0.1111111111111111,-3.87689078301515,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
9,outcome_history,latent_context,mech_pair_test,0.03380228316157173,0.0077079149560824525,0.01673884129493262,1.2238295718702537,0.2916666666666667,0.03938807678170148,1.0557815843803553e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,latent_context,mech_pair_train,0.03811092099732493,0.008169051673118547,0.005843460828825892,1.2219748476545724,0.20833333333333334,0.02402201790956802,1.079476130705359e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,latent_context,mech_pair_validation,-0.2051256598880237,-0.05037434311474135,0.06220455601778184,1.158178907588099,0.18181818181818182,0.012125553950272932,1.0557815843803553e-08,0.0,22,3,causally_relevant_information_localization
9,outcome_history,latent_context,mech_task_holdout,-0.024407196712195538,-0.002804849585660571,0.008584873099201522,0.7288073395850788,0.1111111111111111,0.03559261650324229,2.496680984176436e-08,0.0,18,3,causally_relevant_information_localization
9,outcome_history,outcome_history,mech_pair_test,0.04221373711303954,0.01115737566257871,0.01329325286268577,1.150823874377992,0.2916666666666667,0.041629651872572025,1.2907756030688944e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,outcome_history,mech_pair_train,-0.11205470930035304,-0.02702217152310143,0.04650052439540492,1.1629965775727613,0.20833333333333334,0.028486461111996746,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
9,outcome_history,outcome_history,mech_pair_validation,-0.1265081829581258,-0.034183077355178275,0.04360317524122797,1.138122661373132,0.18181818181818182,0.009598705087412946,1.2626712120322736e-08,0.0,22,3,causally_relevant_information_localization
9,outcome_history,outcome_history,mech_task_holdout,-0.09351621841496506,-0.011559903759119014,0.013661497594927624,0.7094411102925289,0.1111111111111111,-0.8169136083262195,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,dual_history,mech_pair_test,,0.0,-0.013888888888888885,0.05892556509887896,0.7777777777777778,-347221.22222222225,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,dual_history,mech_pair_train,,0.0,-0.02083333333333333,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,-0.013888888888888885,0.08333333333333333,0.5555555555555556,-694443.4444444445,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,dual_history,mech_task_holdout,0.5775474248324208,0.11510195407417798,-0.030784273339911166,0.6482555644553721,0.2777777777777778,-5.876627656682799,5.660879443991629e-05,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,latent_context,mech_pair_test,-0.09463021330751811,-0.023118266181713466,0.010726585972083813,1.1064607390731682,0.05555555555555555,-0.028650663926625266,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,latent_context,mech_pair_train,-0.3195659793964371,-0.06641351707790696,0.05075614385985536,1.1253363941156687,0.0,-0.03684392153934376,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,latent_context,mech_pair_validation,0.6791334214984454,0.24391378241540917,-0.27543890185722697,1.1015337636821816,0.16666666666666666,-0.054259715186546896,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,latent_context,mech_task_holdout,0.5828770455257724,0.17999423267604062,-0.11203496814756275,0.8126004454754447,0.2777777777777778,0.03872819711665895,4.7533242897301875e-08,0.0,18,3,causally_relevant_information_localization
10,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,-0.013888888888888885,0.05892556509887896,0.7777777777777778,-347221.22222222225,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,-0.02083333333333333,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,-0.013888888888888885,0.08333333333333333,0.5555555555555556,-694443.4444444445,1.0,,18,3,causally_relevant_information_localization
10,contextual_outcome_history,outcome_history,mech_task_holdout,0.5802808331960176,0.11532616661669065,-0.03228975356474796,0.6586238290627725,0.2777777777777778,-1.8267500177485385,1.5649237576687014e-05,0.0,18,3,causally_relevant_information_localization
10,outcome_history,dual_history,mech_pair_test,0.22072596391093954,0.04921687737341175,-0.04598914739222202,1.1672034146141135,0.16666666666666666,0.01116358300902214,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,dual_history,mech_pair_train,0.01706028977933514,0.0035071674380843143,0.03243888624641102,1.144686376828134,0.2916666666666667,0.06242390242323114,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,dual_history,mech_pair_validation,-0.06859960167850436,-0.01825158459144981,0.02598599229062542,1.1411496916769672,0.09090909090909091,0.01003741789272847,1.2672469518193452e-08,0.0,22,3,causally_relevant_information_localization
10,outcome_history,dual_history,mech_task_holdout,-0.27546956246157706,-0.052440085009087006,0.036788995942778215,0.7112354036492713,0.2222222222222222,-7.762769022375205,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
10,outcome_history,latent_context,mech_pair_test,0.3042673253506449,0.05940096903205787,-0.0612754634314934,1.2341880497231605,0.16666666666666666,0.008739429045692826,1.0557815843803553e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,latent_context,mech_pair_train,0.0076119548589937995,0.0014115404292591159,0.03476816921723061,1.2019151426737573,0.2916666666666667,0.0598749187398771,1.079476130705359e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,latent_context,mech_pair_validation,-0.1329000367090609,-0.032637321204955834,0.042302657999697936,1.156923953920749,0.09090909090909091,0.011452313699816403,1.0557815843803553e-08,0.0,22,3,causally_relevant_information_localization
10,outcome_history,latent_context,mech_task_holdout,-0.332768287254033,-0.058728739309406024,0.04129220673210338,0.745841283459895,0.16666666666666666,-0.025806924911746403,2.496680984176436e-08,0.0,18,3,causally_relevant_information_localization
10,outcome_history,outcome_history,mech_pair_test,0.22098569882189537,0.050005728408349784,-0.04671986235218222,1.1629213748923588,0.16666666666666666,0.01124529401104482,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,outcome_history,mech_pair_train,0.015458297766584977,0.0032249777323170156,0.032773474825064805,1.1403797617110696,0.2916666666666667,0.0625696117455141,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
10,outcome_history,outcome_history,mech_pair_validation,-0.06820478609261961,-0.018429238524191868,0.02612648813202212,1.1371858392890555,0.09090909090909091,0.009999063989397256,1.2626712120322736e-08,0.0,22,3,causally_relevant_information_localization
10,outcome_history,outcome_history,mech_task_holdout,-0.2735409454316191,-0.051928609924535775,0.03711833171566494,0.7213070110575697,0.2222222222222222,-1.6424649094342834,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,dual_history,mech_pair_test,,0.0,-0.006944444444444442,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,dual_history,mech_pair_train,,0.0,0.0,0.05892556509887896,0.7777777777777778,-347221.22222222225,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,dual_history,mech_task_holdout,0.43085168806918683,0.08586631864441432,-0.014145771952682311,0.655714560637927,0.3888888888888889,-9.764993862991185,5.660879443991629e-05,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,latent_context,mech_pair_test,0.3678468770130493,0.07933703986542487,-0.09141959041780955,1.094230321503697,0.05555555555555555,-0.022888076518428082,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,latent_context,mech_pair_train,-0.2472745689059622,-0.0650032971700796,0.07006935131564543,1.1055289996263293,0.1111111111111111,0.0015269108305629873,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,latent_context,mech_pair_validation,0.3139750535081438,0.10655341401401962,-0.1073133336163451,1.087294028681263,0.2222222222222222,-0.001268186977583315,1.1829682622366278e-08,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,latent_context,mech_task_holdout,0.4391729073330531,0.13561795077418876,-0.07585303968158355,0.8163752859389741,0.3888888888888889,0.049878606938363476,4.7533242897301875e-08,0.0,18,3,causally_relevant_information_localization
11,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,-0.006944444444444442,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,0.0,0.05892556509887896,0.7777777777777778,-347221.22222222225,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
11,contextual_outcome_history,outcome_history,mech_task_holdout,0.4350962089748494,0.08647188571464309,-0.015523546641516995,0.6659115712892194,0.3888888888888889,-2.654974175181198,1.5649237576687014e-05,0.0,18,3,causally_relevant_information_localization
11,outcome_history,dual_history,mech_pair_test,0.2622818721369061,0.053918570754441585,-0.05658593397097693,1.1717221046814605,0.125,0.0010464570178243399,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,dual_history,mech_pair_train,0.15167850724425294,0.042780383262010606,-0.028195830490630933,1.1584795583618699,0.2916666666666667,0.027730507509148374,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,dual_history,mech_pair_validation,-0.10041935714269193,-0.02555728528642281,0.06252238952505619,1.1138870547502615,0.3181818181818182,0.06262366402403327,1.318748477086018e-08,0.0,22,3,causally_relevant_information_localization
11,outcome_history,dual_history,mech_task_holdout,-0.039285349221184394,-0.006951479672878682,0.003956206269514973,0.7055201577011985,0.16666666666666666,-3.90596484876575,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
11,outcome_history,latent_context,mech_pair_test,0.2489194064581304,0.04480293164056409,-0.04886515496650925,1.240181586980084,0.125,0.001016050724647934,1.0557815843803553e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,latent_context,mech_pair_train,0.21501265984461534,0.05470306718205111,-0.04466756148721987,1.214070045355476,0.2916666666666667,0.025222490138380006,1.0676288575428572e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,latent_context,mech_pair_validation,-0.06953024689181166,-0.016333583561989322,0.05241807336763711,1.1281664841552748,0.3181818181818182,0.06151061350891243,1.3200615378572422e-08,0.0,22,3,causally_relevant_information_localization
11,outcome_history,latent_context,mech_task_holdout,0.01965515030704587,0.003224348585177119,-0.0018857744953921641,0.7345430675040386,0.16666666666666666,0.005344151657619718,2.496680984176436e-08,0.0,18,3,causally_relevant_information_localization
11,outcome_history,outcome_history,mech_pair_test,0.2616037107086224,0.054576911019951206,-0.05715122745110445,1.167458391079078,0.125,0.0011401694766758341,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,outcome_history,mech_pair_train,0.15169441503576125,0.043419535357372585,-0.028777813647123625,1.1541936993472632,0.2916666666666667,0.027834051003200962,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
11,outcome_history,outcome_history,mech_pair_validation,-0.09940016935988097,-0.025692003150759393,0.06259260350912209,1.1098885951299706,0.3181818181818182,0.0626404891243813,1.3188799941055152e-08,0.0,22,3,causally_relevant_information_localization
11,outcome_history,outcome_history,mech_task_holdout,-0.03301313677925443,-0.005825430375309415,0.003384952528218507,0.7155856321953532,0.16666666666666666,-0.8457752134914804,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,dual_history,mech_pair_test,,0.0,-0.006944444444444442,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,dual_history,mech_pair_train,,0.0,0.02083333333333333,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,dual_history,mech_task_holdout,0.43668277642047865,0.07472424076597182,-0.007804624393825356,0.6572155624037563,0.3333333333333333,-9.757088072540428,2.8314216480584964e-05,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,latent_context,mech_pair_test,0.04648427129643808,0.01002570557321845,-0.0176194449640025,1.0977051992311433,0.05555555555555555,-0.017157959305915113,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,latent_context,mech_pair_train,-0.38795626217438245,-0.13000659434015896,0.16097203596462395,1.0892276100638851,0.2777777777777778,0.04487589514384624,1.1960954338086083e-08,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,latent_context,mech_pair_validation,0.14991209390095098,0.050875524117785564,-0.04760964372969383,1.0899709896878524,0.2222222222222222,0.0021654055904373193,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,latent_context,mech_task_holdout,0.4417246577543435,0.11712070649285806,-0.06077142534343141,0.816881643031987,0.3333333333333333,0.054301423124843325,4.7533242897301875e-08,0.0,18,3,causally_relevant_information_localization
12,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,-0.006944444444444442,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,0.02083333333333333,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,0.006944444444444445,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
12,contextual_outcome_history,outcome_history,mech_task_holdout,0.4392632094512406,0.07495746045127395,-0.00883291944401072,0.6674984120607955,0.3333333333333333,-2.64706821760104,7.83425621209144e-06,0.0,18,3,causally_relevant_information_localization
12,outcome_history,dual_history,mech_pair_test,-0.004777961394753445,-0.0011945259429454646,0.022202339491832545,1.1608147105954096,0.25,0.0341548903740278,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,dual_history,mech_pair_train,0.10995864023257902,0.028712869096262923,-0.032906857195616264,1.1792686928058256,0.16666666666666666,-0.007061392875341656,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,dual_history,mech_pair_validation,0.048202735309067664,0.010158756861815521,0.022789689351995556,1.1110083921414613,0.2727272727272727,0.059393086007673235,1.318748477086018e-08,0.0,22,3,causally_relevant_information_localization
12,outcome_history,dual_history,mech_task_holdout,-0.2672697675214872,-0.04640889915864658,0.040300989111098674,0.7036169721523193,0.2222222222222222,-7.7416007470750685,1.963852125363985e-08,0.0,18,3,causally_relevant_information_localization
12,outcome_history,latent_context,mech_pair_test,0.03353770613128303,0.0073411463833160315,0.01197316774751113,1.2287200411626282,0.25,0.03149957039631931,1.0557815843803553e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,latent_context,mech_pair_train,0.12489530199507501,0.02941848839416506,-0.035225398014210936,1.235840773169518,0.16666666666666666,-0.006787131856896385,1.0676288575428572e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,latent_context,mech_pair_validation,0.029451966431077527,0.005729194979517407,0.027662442418881807,1.1259330575759354,0.2727272727272727,0.059567672633369734,1.1475677685890417e-08,0.0,22,3,causally_relevant_information_localization
12,outcome_history,latent_context,mech_task_holdout,-0.2401206048172151,-0.03865448028970575,0.03649613222420031,0.734518821892847,0.2222222222222222,0.09245920241302352,2.496680984176436e-08,0.0,18,3,causally_relevant_information_localization
12,outcome_history,outcome_history,mech_pair_test,-0.005305951250408655,-0.0013462048792841747,0.022371506590653453,1.1565039342713985,0.25,0.034231413968316186,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,outcome_history,mech_pair_train,0.1090610937606184,0.028900944376134035,-0.03302220964635305,1.174999128096846,0.16666666666666666,-0.0070175954525522515,1.2626712120322736e-08,0.0,24,3,causally_relevant_information_localization
12,outcome_history,outcome_history,mech_pair_validation,0.04897738736988381,0.010482818235319031,0.02246168422153945,1.1070400339603215,0.2727272727272727,0.059463355644913236,1.3188799941055152e-08,0.0,22,3,causally_relevant_information_localization
12,outcome_history,outcome_history,mech_task_holdout,-0.26650972432863124,-0.04614865804497625,0.040704249584867784,0.7137308924536412,0.2222222222222222,-1.6215092618491431,1.9274847495864833e-08,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,dual_history,mech_pair_test,,0.0,-0.0069444444444444415,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,dual_history,mech_pair_train,,0.0,-0.006944444444444442,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,dual_history,mech_pair_validation,,0.0,0.0,0.07216878364870322,0.6666666666666666,-520832.3333333333,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,dual_history,mech_task_holdout,0.25429473930503327,0.06777276109309331,-0.0038484181243104757,0.6642209007603961,0.3333333333333333,-23.489383977996166,2.8314216480584964e-05,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,latent_context,mech_pair_test,0.3678468770130496,0.07933703986542485,-0.09141959041780952,1.094230321503697,0.05555555555555555,-0.0228880765184281,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,latent_context,mech_pair_train,-0.12646926349361426,-0.043805604749328715,0.04027516505850011,1.1124925572951663,0.16666666666666666,-0.015402967523282858,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,latent_context,mech_pair_validation,0.4169442807598287,0.13152463896650943,-0.14103455199083206,1.09252887727388,0.16666666666666666,-0.016146531491927203,1.1698410906646473e-08,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,latent_context,mech_task_holdout,0.26573958891040605,0.1097389131536676,-0.054752725553756494,0.8217438420752042,0.3333333333333333,0.047546233771410346,4.7533242897301875e-08,0.0,18,3,causally_relevant_information_localization
13,contextual_outcome_history,outcome_history,mech_pair_test,,0.0,-0.0069444444444444415,0.05103103630798288,0.8333333333333334,-260415.66666666666,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,outcome_history,mech_pair_train,,0.0,-0.006944444444444442,0.07795119555779044,0.6111111111111112,-607637.8888888889,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,outcome_history,mech_pair_validation,,0.0,0.0,0.07216878364870322,0.6666666666666666,-520832.3333333333,1.0,,18,3,causally_relevant_information_localization
13,contextual_outcome_history,outcome_history,mech_task_holdout,0.26011591262460015,0.0691320300759646,-0.005447966915792263,0.6741271439720121,0.3333333333333333,-6.2081282203988275,7.83425621209144e-06,0.0,18,3,causally_relevant_information_localization
13,outcome_history,dual_history,mech_pair_test,0.20910053342428297,0.04921687737341175,-0.02515581405888866,1.1471325659526403,0.2916666666666667,0.04789965992093686,1.2672469518193452e-08,0.0,24,3,causally_relevant_information_localization
