target,layer,control,shared_variance,evidence_level,result_type
contextual_outcome_history,21,disengagement_value,0.0775468291394099,2,information_access_matched_specificity
contextual_outcome_history,21,continuation_cost,0.0023460567189816,2,information_access_matched_specificity
contextual_outcome_history,21,response_mapping_sign,0.0115415458449014,2,information_access_matched_specificity
contextual_outcome_history,21,task_identity,0.1484321657225398,2,information_access_matched_specificity
contextual_outcome_history,22,persistence_logit,0.3399417825908986,2,information_access_matched_specificity
contextual_outcome_history,22,success_evidence,0.271416851702862,2,information_access_matched_specificity
contextual_outcome_history,22,continuation_value,0.0389883765898612,2,information_access_matched_specificity
contextual_outcome_history,22,disengagement_value,0.0492956013129698,2,information_access_matched_specificity
contextual_outcome_history,22,continuation_cost,0.0037078407077697,2,information_access_matched_specificity
contextual_outcome_history,22,response_mapping_sign,0.0128926729878122,2,information_access_matched_specificity
contextual_outcome_history,22,task_identity,0.1126333435607939,2,information_access_matched_specificity
contextual_outcome_history,23,persistence_logit,0.1931262251587367,2,information_access_matched_specificity
contextual_outcome_history,23,success_evidence,0.2167204948894545,2,information_access_matched_specificity
contextual_outcome_history,23,continuation_value,0.0320195834771928,2,information_access_matched_specificity
contextual_outcome_history,23,disengagement_value,0.0498666499022205,2,information_access_matched_specificity
contextual_outcome_history,23,continuation_cost,0.0022237451102389,2,information_access_matched_specificity
contextual_outcome_history,23,response_mapping_sign,0.0214326618420966,2,information_access_matched_specificity
contextual_outcome_history,23,task_identity,0.1483940471373402,2,information_access_matched_specificity
contextual_outcome_history,24,persistence_logit,0.1684093337960256,2,information_access_matched_specificity
contextual_outcome_history,24,success_evidence,0.2142347012499435,2,information_access_matched_specificity
contextual_outcome_history,24,continuation_value,0.029692330399837,2,information_access_matched_specificity
contextual_outcome_history,24,disengagement_value,0.0439895951289221,2,information_access_matched_specificity
contextual_outcome_history,24,continuation_cost,0.0022643848779646,2,information_access_matched_specificity
contextual_outcome_history,24,response_mapping_sign,0.0234401120744655,2,information_access_matched_specificity
contextual_outcome_history,24,task_identity,0.1600122112165015,2,information_access_matched_specificity
contextual_outcome_history,25,persistence_logit,0.1625965660546588,2,information_access_matched_specificity
contextual_outcome_history,25,success_evidence,0.2090272459383113,2,information_access_matched_specificity
contextual_outcome_history,25,continuation_value,0.0298441399981126,2,information_access_matched_specificity
contextual_outcome_history,25,disengagement_value,0.0462840860698928,2,information_access_matched_specificity
contextual_outcome_history,25,continuation_cost,0.0020306462875469,2,information_access_matched_specificity
contextual_outcome_history,25,response_mapping_sign,0.0183548681443102,2,information_access_matched_specificity
contextual_outcome_history,25,task_identity,0.1604631619767655,2,information_access_matched_specificity
contextual_outcome_history,26,persistence_logit,0.2129356545017844,2,information_access_matched_specificity
contextual_outcome_history,26,success_evidence,0.2256212175189507,2,information_access_matched_specificity
contextual_outcome_history,26,continuation_value,0.0327437094800506,2,information_access_matched_specificity
contextual_outcome_history,26,disengagement_value,0.0530365790055202,2,information_access_matched_specificity
contextual_outcome_history,26,continuation_cost,0.0018405443687972,2,information_access_matched_specificity
contextual_outcome_history,26,response_mapping_sign,0.0156134555001274,2,information_access_matched_specificity
contextual_outcome_history,26,task_identity,0.1241304103037131,2,information_access_matched_specificity
contextual_outcome_history,27,persistence_logit,0.0841902541550723,2,information_access_matched_specificity
contextual_outcome_history,27,success_evidence,0.1562818659074824,2,information_access_matched_specificity
contextual_outcome_history,27,continuation_value,0.0246412560867176,2,information_access_matched_specificity
contextual_outcome_history,27,disengagement_value,0.0461221562914371,2,information_access_matched_specificity
contextual_outcome_history,27,continuation_cost,0.0009966468918402,2,information_access_matched_specificity
contextual_outcome_history,27,response_mapping_sign,0.0156733227250693,2,information_access_matched_specificity
contextual_outcome_history,27,task_identity,0.1903864686349581,2,information_access_matched_specificity
contextual_outcome_history,28,persistence_logit,0.0888202875395582,2,information_access_matched_specificity
contextual_outcome_history,28,success_evidence,0.1573210272546193,2,information_access_matched_specificity
contextual_outcome_history,28,continuation_value,0.0251845006244367,2,information_access_matched_specificity
contextual_outcome_history,28,disengagement_value,0.0500051387988961,2,information_access_matched_specificity
contextual_outcome_history,28,continuation_cost,0.0010385339563317,2,information_access_matched_specificity
contextual_outcome_history,28,response_mapping_sign,0.0182825454698318,2,information_access_matched_specificity
contextual_outcome_history,28,task_identity,0.1530224996474018,2,information_access_matched_specificity
contextual_outcome_history,29,persistence_logit,0.0681630348638492,2,information_access_matched_specificity
contextual_outcome_history,29,success_evidence,0.1397393599005386,2,information_access_matched_specificity
contextual_outcome_history,29,continuation_value,0.022517470130251,2,information_access_matched_specificity
contextual_outcome_history,29,disengagement_value,0.0490622714611765,2,information_access_matched_specificity
contextual_outcome_history,29,continuation_cost,0.0008468747038379,2,information_access_matched_specificity
contextual_outcome_history,29,response_mapping_sign,0.0132367636147432,2,information_access_matched_specificity
contextual_outcome_history,29,task_identity,0.155505235222428,2,information_access_matched_specificity
contextual_outcome_history,30,persistence_logit,0.0573846768851653,2,information_access_matched_specificity
contextual_outcome_history,30,success_evidence,0.1301257864282634,2,information_access_matched_specificity
contextual_outcome_history,30,continuation_value,0.0234732971820699,2,information_access_matched_specificity
contextual_outcome_history,30,disengagement_value,0.0554745210539384,2,information_access_matched_specificity
contextual_outcome_history,30,continuation_cost,0.0006645973813606,2,information_access_matched_specificity
contextual_outcome_history,30,response_mapping_sign,0.0179634666273711,2,information_access_matched_specificity
contextual_outcome_history,30,task_identity,0.1660979366040168,2,information_access_matched_specificity
contextual_outcome_history,31,persistence_logit,0.0429431309391293,2,information_access_matched_specificity
contextual_outcome_history,31,success_evidence,0.1088931017672335,2,information_access_matched_specificity
contextual_outcome_history,31,continuation_value,0.0198623438807325,2,information_access_matched_specificity
contextual_outcome_history,31,disengagement_value,0.0634534314362573,2,information_access_matched_specificity
contextual_outcome_history,31,continuation_cost,0.0003889350073643,2,information_access_matched_specificity
contextual_outcome_history,31,response_mapping_sign,0.0095006606566372,2,information_access_matched_specificity
contextual_outcome_history,31,task_identity,0.1755659882662254,2,information_access_matched_specificity
outcome_history,0,persistence_logit,0.0296424825137905,2,information_access_matched_specificity
outcome_history,0,success_evidence,0.0024817806142316,2,information_access_matched_specificity
outcome_history,0,continuation_value,0.0006003587981773,2,information_access_matched_specificity
outcome_history,0,disengagement_value,0.0019755294573782,2,information_access_matched_specificity
outcome_history,0,continuation_cost,0.001748839258702,2,information_access_matched_specificity
outcome_history,0,response_mapping_sign,0.0066713442421497,2,information_access_matched_specificity
outcome_history,0,task_identity,0.6785682712232476,2,information_access_matched_specificity
outcome_history,1,persistence_logit,0.0016792477253981,2,information_access_matched_specificity
outcome_history,1,success_evidence,0.0004465005140716,2,information_access_matched_specificity
outcome_history,1,continuation_value,0.0002417924914596,2,information_access_matched_specificity
outcome_history,1,disengagement_value,9.289647638873266e-06,2,information_access_matched_specificity
outcome_history,1,continuation_cost,0.0040220729637684,2,information_access_matched_specificity
outcome_history,1,response_mapping_sign,0.0001962663363403,2,information_access_matched_specificity
outcome_history,1,task_identity,0.7523029122683863,2,information_access_matched_specificity
outcome_history,2,persistence_logit,0.0354577945559887,2,information_access_matched_specificity
outcome_history,2,success_evidence,5.9864997928356135e-05,2,information_access_matched_specificity
outcome_history,2,continuation_value,5.82081380013261e-05,2,information_access_matched_specificity
outcome_history,2,disengagement_value,1.4705319900383216e-06,2,information_access_matched_specificity
outcome_history,2,continuation_cost,0.002515385012758,2,information_access_matched_specificity
outcome_history,2,response_mapping_sign,3.764561179349368e-05,2,information_access_matched_specificity
outcome_history,2,task_identity,0.6302262115046026,2,information_access_matched_specificity
outcome_history,3,persistence_logit,0.0150292477134599,2,information_access_matched_specificity
outcome_history,3,success_evidence,0.0022298800933976,2,information_access_matched_specificity
outcome_history,3,continuation_value,0.0018019587185428,2,information_access_matched_specificity
outcome_history,3,disengagement_value,0.0018577098013624,2,information_access_matched_specificity
outcome_history,3,continuation_cost,6.270858018101092e-05,2,information_access_matched_specificity
outcome_history,3,response_mapping_sign,0.0008862887739849,2,information_access_matched_specificity
outcome_history,3,task_identity,0.6195466464194129,2,information_access_matched_specificity
outcome_history,4,persistence_logit,0.0760543818722537,2,information_access_matched_specificity
outcome_history,4,success_evidence,0.0010367268305435,2,information_access_matched_specificity
outcome_history,4,continuation_value,0.0015714231379974,2,information_access_matched_specificity
outcome_history,4,disengagement_value,0.0028318266518597,2,information_access_matched_specificity
outcome_history,4,continuation_cost,0.0005768266240512,2,information_access_matched_specificity
outcome_history,4,response_mapping_sign,0.0016920536091848,2,information_access_matched_specificity
outcome_history,4,task_identity,0.3268408571199354,2,information_access_matched_specificity
outcome_history,5,persistence_logit,0.1087111913887884,2,information_access_matched_specificity
outcome_history,5,success_evidence,0.0001877373322123,2,information_access_matched_specificity
outcome_history,5,continuation_value,0.000301799230422,2,information_access_matched_specificity
outcome_history,5,disengagement_value,0.0031630722762116,2,information_access_matched_specificity
outcome_history,5,continuation_cost,0.0005361749415251,2,information_access_matched_specificity
outcome_history,5,response_mapping_sign,0.0018682350839619,2,information_access_matched_specificity
outcome_history,5,task_identity,0.4332143202934795,2,information_access_matched_specificity
outcome_history,6,persistence_logit,0.1405094739318521,2,information_access_matched_specificity
outcome_history,6,success_evidence,2.4016978764729748e-05,2,information_access_matched_specificity
outcome_history,6,continuation_value,0.0002288837104195,2,information_access_matched_specificity
outcome_history,6,disengagement_value,0.0024676253683545,2,information_access_matched_specificity
outcome_history,6,continuation_cost,0.0010360092015756,2,information_access_matched_specificity
outcome_history,6,response_mapping_sign,0.0044726431476674,2,information_access_matched_specificity
outcome_history,6,task_identity,0.4605242549231641,2,information_access_matched_specificity
outcome_history,7,persistence_logit,0.0211593010961783,2,information_access_matched_specificity
outcome_history,7,success_evidence,0.0006406643261523,2,information_access_matched_specificity
outcome_history,7,continuation_value,0.0006975063225854,2,information_access_matched_specificity
outcome_history,7,disengagement_value,0.0010672211090142,2,information_access_matched_specificity
outcome_history,7,continuation_cost,0.0010759950968357,2,information_access_matched_specificity
outcome_history,7,response_mapping_sign,0.0159733869360082,2,information_access_matched_specificity
outcome_history,7,task_identity,0.5061478526605,2,information_access_matched_specificity
outcome_history,8,persistence_logit,0.0123730434990397,2,information_access_matched_specificity
outcome_history,8,success_evidence,0.0015920993926156,2,information_access_matched_specificity
outcome_history,8,continuation_value,0.0018195616097016,2,information_access_matched_specificity
outcome_history,8,disengagement_value,0.0009319603783956,2,information_access_matched_specificity
outcome_history,8,continuation_cost,0.0017221550908653,2,information_access_matched_specificity
outcome_history,8,response_mapping_sign,8.007419922456577e-05,2,information_access_matched_specificity
outcome_history,8,task_identity,0.5555064507744304,2,information_access_matched_specificity
outcome_history,9,persistence_logit,0.0172766681313968,2,information_access_matched_specificity
outcome_history,9,success_evidence,0.0033431915640849,2,information_access_matched_specificity
outcome_history,9,continuation_value,0.0012150659958536,2,information_access_matched_specificity
outcome_history,9,disengagement_value,0.0007546803967404,2,information_access_matched_specificity
outcome_history,9,continuation_cost,0.0004230765116666,2,information_access_matched_specificity
outcome_history,9,response_mapping_sign,8.804460676919924e-05,2,information_access_matched_specificity
outcome_history,9,task_identity,0.691843971235588,2,information_access_matched_specificity
outcome_history,10,persistence_logit,0.0345679131471278,2,information_access_matched_specificity
outcome_history,10,success_evidence,0.002593392836879,2,information_access_matched_specificity
outcome_history,10,continuation_value,0.0021109710273382,2,information_access_matched_specificity
outcome_history,10,disengagement_value,0.00110688524112,2,information_access_matched_specificity
outcome_history,10,continuation_cost,8.231429260539236e-05,2,information_access_matched_specificity
outcome_history,10,response_mapping_sign,0.0013943906615159,2,information_access_matched_specificity
outcome_history,10,task_identity,0.6847282733849009,2,information_access_matched_specificity
outcome_history,11,persistence_logit,0.1213735445407694,2,information_access_matched_specificity
outcome_history,11,success_evidence,0.0086958393015845,2,information_access_matched_specificity
outcome_history,11,continuation_value,0.0003481201959452,2,information_access_matched_specificity
outcome_history,11,disengagement_value,1.508240185961692e-08,2,information_access_matched_specificity
outcome_history,11,continuation_cost,0.000260219265344,2,information_access_matched_specificity
outcome_history,11,response_mapping_sign,0.0019236242198295,2,information_access_matched_specificity
outcome_history,11,task_identity,0.5824624375487737,2,information_access_matched_specificity
outcome_history,12,persistence_logit,0.1231126007662163,2,information_access_matched_specificity
outcome_history,12,success_evidence,0.0128895900528319,2,information_access_matched_specificity
outcome_history,12,continuation_value,8.170414588655336e-05,2,information_access_matched_specificity
outcome_history,12,disengagement_value,0.0008537978974563,2,information_access_matched_specificity
outcome_history,12,continuation_cost,0.0002049911747228,2,information_access_matched_specificity
outcome_history,12,response_mapping_sign,0.0251049726117853,2,information_access_matched_specificity
outcome_history,12,task_identity,0.4052332252397367,2,information_access_matched_specificity
outcome_history,13,persistence_logit,0.1933830247350474,2,information_access_matched_specificity
outcome_history,13,success_evidence,0.0395748185526152,2,information_access_matched_specificity
outcome_history,13,continuation_value,0.0019633088319296,2,information_access_matched_specificity
outcome_history,13,disengagement_value,3.852814388380194e-07,2,information_access_matched_specificity
outcome_history,13,continuation_cost,6.296129957285437e-05,2,information_access_matched_specificity
outcome_history,13,response_mapping_sign,0.025715249311568,2,information_access_matched_specificity
outcome_history,13,task_identity,0.2487369379050465,2,information_access_matched_specificity
outcome_history,14,persistence_logit,0.1114265029408341,2,information_access_matched_specificity
outcome_history,14,success_evidence,0.0324054946819541,2,information_access_matched_specificity
outcome_history,14,continuation_value,0.0012155508674975,2,information_access_matched_specificity
outcome_history,14,disengagement_value,5.742598376032594e-05,2,information_access_matched_specificity
outcome_history,14,continuation_cost,1.5264319592310676e-05,2,information_access_matched_specificity
outcome_history,14,response_mapping_sign,0.0167479135307406,2,information_access_matched_specificity
outcome_history,14,task_identity,0.3952633344766627,2,information_access_matched_specificity
outcome_history,15,persistence_logit,0.1063978552527957,2,information_access_matched_specificity
outcome_history,15,success_evidence,0.0303195433813916,2,information_access_matched_specificity
outcome_history,15,continuation_value,0.005822602219067,2,information_access_matched_specificity
outcome_history,15,disengagement_value,0.0147977772807478,2,information_access_matched_specificity
outcome_history,15,continuation_cost,0.0002517438216209,2,information_access_matched_specificity
outcome_history,15,response_mapping_sign,0.0009199822356812,2,information_access_matched_specificity
outcome_history,15,task_identity,0.3881757797045201,2,information_access_matched_specificity
outcome_history,16,persistence_logit,0.0534761579972101,2,information_access_matched_specificity
outcome_history,16,success_evidence,0.0351279609535507,2,information_access_matched_specificity
outcome_history,16,continuation_value,0.0048500205356928,2,information_access_matched_specificity
outcome_history,16,disengagement_value,0.0198289374246165,2,information_access_matched_specificity
outcome_history,16,continuation_cost,0.0001447270354814,2,information_access_matched_specificity
outcome_history,16,response_mapping_sign,0.0010392413968454,2,information_access_matched_specificity
outcome_history,16,task_identity,0.4562592766209812,2,information_access_matched_specificity
outcome_history,17,persistence_logit,0.3240235795696043,2,information_access_matched_specificity
outcome_history,17,success_evidence,0.1965771861261506,2,information_access_matched_specificity
outcome_history,17,continuation_value,0.0284504008628475,2,information_access_matched_specificity
outcome_history,17,disengagement_value,0.0210654398501845,2,information_access_matched_specificity
outcome_history,17,continuation_cost,0.0056445458787935,2,information_access_matched_specificity
outcome_history,17,response_mapping_sign,0.0128394054049759,2,information_access_matched_specificity
outcome_history,17,task_identity,0.1087443837488975,2,information_access_matched_specificity
outcome_history,18,persistence_logit,0.274996418419513,2,information_access_matched_specificity
outcome_history,18,success_evidence,0.180941394482635,2,information_access_matched_specificity
outcome_history,18,continuation_value,0.0249732082599753,2,information_access_matched_specificity
outcome_history,18,disengagement_value,0.0181815507692975,2,information_access_matched_specificity
outcome_history,18,continuation_cost,0.0044781276828562,2,information_access_matched_specificity
outcome_history,18,response_mapping_sign,0.0054251693928426,2,information_access_matched_specificity
outcome_history,18,task_identity,0.1369757363117695,2,information_access_matched_specificity
outcome_history,19,persistence_logit,0.5358666678550342,2,information_access_matched_specificity
outcome_history,19,success_evidence,0.2817113462883874,2,information_access_matched_specificity
outcome_history,19,continuation_value,0.0408580689227426,2,information_access_matched_specificity
outcome_history,19,disengagement_value,0.0362526556438814,2,information_access_matched_specificity
outcome_history,19,continuation_cost,0.0037902870179971,2,information_access_matched_specificity
outcome_history,19,response_mapping_sign,0.0014340957697432,2,information_access_matched_specificity
outcome_history,19,task_identity,0.0457769732528304,2,information_access_matched_specificity
outcome_history,20,persistence_logit,0.5447194113273093,2,information_access_matched_specificity
outcome_history,20,success_evidence,0.3104917857395853,2,information_access_matched_specificity
outcome_history,20,continuation_value,0.0416072561806665,2,information_access_matched_specificity
outcome_history,20,disengagement_value,0.0299032695533427,2,information_access_matched_specificity
outcome_history,20,continuation_cost,0.0041846351176245,2,information_access_matched_specificity
outcome_history,20,response_mapping_sign,0.0020079386928622,2,information_access_matched_specificity
outcome_history,20,task_identity,0.0380803488040562,2,information_access_matched_specificity
outcome_history,21,persistence_logit,0.5408725406014555,2,information_access_matched_specificity
outcome_history,21,success_evidence,0.3160300155918143,2,information_access_matched_specificity
outcome_history,21,continuation_value,0.0413924594935671,2,information_access_matched_specificity
outcome_history,21,disengagement_value,0.0353428460376146,2,information_access_matched_specificity
outcome_history,21,continuation_cost,0.0047160450302794,2,information_access_matched_specificity
outcome_history,21,response_mapping_sign,0.0018201631455848,2,information_access_matched_specificity
outcome_history,21,task_identity,0.0454038025677944,2,information_access_matched_specificity
outcome_history,22,persistence_logit,0.5877557768874159,2,information_access_matched_specificity
outcome_history,22,success_evidence,0.3286966305376152,2,information_access_matched_specificity
outcome_history,22,continuation_value,0.0410742567595521,2,information_access_matched_specificity
outcome_history,22,disengagement_value,0.0241510490463113,2,information_access_matched_specificity
outcome_history,22,continuation_cost,0.0056506879084315,2,information_access_matched_specificity
outcome_history,22,response_mapping_sign,0.0057754123068123,2,information_access_matched_specificity
outcome_history,22,task_identity,0.0507435733394208,2,information_access_matched_specificity
outcome_history,23,persistence_logit,0.5984654761160938,2,information_access_matched_specificity
outcome_history,23,success_evidence,0.3139786761147123,2,information_access_matched_specificity
outcome_history,23,continuation_value,0.0399737614798357,2,information_access_matched_specificity
outcome_history,23,disengagement_value,0.0237654171282029,2,information_access_matched_specificity
outcome_history,23,continuation_cost,0.0053609814821819,2,information_access_matched_specificity
outcome_history,23,response_mapping_sign,0.0048063488865384,2,information_access_matched_specificity
outcome_history,23,task_identity,0.0444868310308939,2,information_access_matched_specificity
outcome_history,24,persistence_logit,0.5963159690191694,2,information_access_matched_specificity
outcome_history,24,success_evidence,0.3174484928411013,2,information_access_matched_specificity
outcome_history,24,continuation_value,0.0393056073871305,2,information_access_matched_specificity
outcome_history,24,disengagement_value,0.024326786335297,2,information_access_matched_specificity
outcome_history,24,continuation_cost,0.0051880698252598,2,information_access_matched_specificity
outcome_history,24,response_mapping_sign,0.0074792894830326,2,information_access_matched_specificity
outcome_history,24,task_identity,0.0409535444524359,2,information_access_matched_specificity
outcome_history,25,persistence_logit,0.6152446445676836,2,information_access_matched_specificity
outcome_history,25,success_evidence,0.3134666652244924,2,information_access_matched_specificity
outcome_history,25,continuation_value,0.039416893636268,2,information_access_matched_specificity
outcome_history,25,disengagement_value,0.025429816137124,2,information_access_matched_specificity
outcome_history,25,continuation_cost,0.0049936877642782,2,information_access_matched_specificity
outcome_history,25,response_mapping_sign,0.0050560473156345,2,information_access_matched_specificity
outcome_history,25,task_identity,0.0407529677577025,2,information_access_matched_specificity
outcome_history,26,persistence_logit,0.6211103284722921,2,information_access_matched_specificity
outcome_history,26,success_evidence,0.3109553124209155,2,information_access_matched_specificity
outcome_history,26,continuation_value,0.0390427596653598,2,information_access_matched_specificity
outcome_history,26,disengagement_value,0.026582725806723,2,information_access_matched_specificity
outcome_history,26,continuation_cost,0.0050482521814321,2,information_access_matched_specificity
outcome_history,26,response_mapping_sign,0.0056401902946715,2,information_access_matched_specificity
outcome_history,26,task_identity,0.039324359763145,2,information_access_matched_specificity
outcome_history,27,persistence_logit,0.5961640270521643,2,information_access_matched_specificity
outcome_history,27,success_evidence,0.2925368705959347,2,information_access_matched_specificity
outcome_history,27,continuation_value,0.0371575299832407,2,information_access_matched_specificity
outcome_history,27,disengagement_value,0.0271244875256895,2,information_access_matched_specificity
outcome_history,27,continuation_cost,0.004297820317908,2,information_access_matched_specificity
outcome_history,27,response_mapping_sign,0.0017337561887611,2,information_access_matched_specificity
outcome_history,27,task_identity,0.0281731418444516,2,information_access_matched_specificity
outcome_history,28,persistence_logit,0.602253566675205,2,information_access_matched_specificity
outcome_history,28,success_evidence,0.2967618165073784,2,information_access_matched_specificity
outcome_history,28,continuation_value,0.0379999727905061,2,information_access_matched_specificity
outcome_history,28,disengagement_value,0.0292194948156418,2,information_access_matched_specificity
outcome_history,28,continuation_cost,0.0046314067479148,2,information_access_matched_specificity
outcome_history,28,response_mapping_sign,0.0039885000013513,2,information_access_matched_specificity
outcome_history,28,task_identity,0.0252979229535301,2,information_access_matched_specificity
outcome_history,29,persistence_logit,0.6075763657517285,2,information_access_matched_specificity
outcome_history,29,success_evidence,0.2920075358569139,2,information_access_matched_specificity
outcome_history,29,continuation_value,0.0362004098805405,2,information_access_matched_specificity
outcome_history,29,disengagement_value,0.0264465516084921,2,information_access_matched_specificity
outcome_history,29,continuation_cost,0.0048873935858793,2,information_access_matched_specificity
outcome_history,29,response_mapping_sign,0.004048474294418,2,information_access_matched_specificity
outcome_history,29,task_identity,0.0304194298322779,2,information_access_matched_specificity
outcome_history,30,persistence_logit,0.5670462528695408,2,information_access_matched_specificity
outcome_history,30,success_evidence,0.2968901350319324,2,information_access_matched_specificity
outcome_history,30,continuation_value,0.0348916193706936,2,information_access_matched_specificity
outcome_history,30,disengagement_value,0.0246237409976656,2,information_access_matched_specificity
outcome_history,30,continuation_cost,0.0055453781980772,2,information_access_matched_specificity
outcome_history,30,response_mapping_sign,0.0085652741824168,2,information_access_matched_specificity
outcome_history,30,task_identity,0.0277104156765685,2,information_access_matched_specificity
outcome_history,31,persistence_logit,0.2942778765827385,2,information_access_matched_specificity
outcome_history,31,success_evidence,0.2464290915511956,2,information_access_matched_specificity
outcome_history,31,continuation_value,0.0245151436138167,2,information_access_matched_specificity
outcome_history,31,disengagement_value,0.0373522476205396,2,information_access_matched_specificity
outcome_history,31,continuation_cost,0.0052880012228469,2,information_access_matched_specificity
outcome_history,31,response_mapping_sign,0.0016148803433107,2,information_access_matched_specificity
outcome_history,31,task_identity,0.0859143551834519,2,information_access_matched_specificity
